Codice Regione-Data inizio;Regione-Data inizio;Codice Provincia/Uts-Data inizio;Provincia/uts-Data inizio;Codice Comune-Data inizio;Comune-Data inizio;Codice Comune-Data fine;Comune-Data fine;Codice Provincia/Uts-Data fine;Provincia/Uts-Data fine;Codice Regione-Data fine;Regione-Data fine
05;Veneto;026;Treviso;026018;Cison di Valmarino;026018;Cison di Valmarino;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026019;Codognè;026019;Codognè;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026020;Colle Umberto;026020;Colle Umberto;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026021;Conegliano;026021;Conegliano;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026022;Cordignano;026022;Cordignano;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026023;Cornuda;026023;Cornuda;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026024;Crespano del Grappa;026096;Pieve del Grappa;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026025;Crocetta del Montello;026025;Crocetta del Montello;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026026;Farra di Soligo;026026;Farra di Soligo;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026027;Follina;026027;Follina;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026028;Fontanelle;026028;Fontanelle;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026029;Fonte;026029;Fonte;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026030;Fregona;026030;Fregona;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026031;Gaiarine;026031;Gaiarine;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026032;Giavera del Montello;026032;Giavera del Montello;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026033;Godega di Sant'Urbano;026033;Godega di Sant'Urbano;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026034;Gorgo al Monticano;026034;Gorgo al Monticano;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026035;Istrana;026035;Istrana;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026036;Loria;026036;Loria;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026037;Mansuè;026037;Mansuè;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026038;Mareno di Piave;026038;Mareno di Piave;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026039;Maser;026039;Maser;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026040;Maserada sul Piave;026040;Maserada sul Piave;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026041;Meduna di Livenza;026041;Meduna di Livenza;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026042;Miane;026042;Miane;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026043;Mogliano Veneto;026043;Mogliano Veneto;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026044;Monastier di Treviso;026044;Monastier di Treviso;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026045;Monfumo;026045;Monfumo;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026046;Montebelluna;026046;Montebelluna;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026047;Morgano;026047;Morgano;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026048;Moriago della Battaglia;026048;Moriago della Battaglia;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026049;Motta di Livenza;026049;Motta di Livenza;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026050;Nervesa della Battaglia;026050;Nervesa della Battaglia;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026051;Oderzo;026051;Oderzo;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026052;Ormelle;026052;Ormelle;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026053;Orsago;026053;Orsago;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026054;Paderno del Grappa;026096;Pieve del Grappa;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026055;Paese;026055;Paese;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026056;Pederobba;026056;Pederobba;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026057;Pieve di Soligo;026057;Pieve di Soligo;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026058;Ponte di Piave;026058;Ponte di Piave;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026059;Ponzano Veneto;026059;Ponzano Veneto;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026060;Portobuffolè;026060;Portobuffolè;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026061;Possagno;026061;Possagno;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026062;Povegliano;026062;Povegliano;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026063;Preganziol;026063;Preganziol;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026064;Quinto di Treviso;026064;Quinto di Treviso;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026065;Refrontolo;026065;Refrontolo;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026066;Resana;026066;Resana;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026067;Revine Lago;026067;Revine Lago;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026068;Riese Pio X;026068;Riese Pio X;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026069;Roncade;026069;Roncade;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026070;Salgareda;026070;Salgareda;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026071;San Biagio di Callalta;026071;San Biagio di Callalta;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026072;San Fior;026072;San Fior;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026073;San Pietro di Feletto;026073;San Pietro di Feletto;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026074;San Polo di Piave;026074;San Polo di Piave;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026075;Santa Lucia di Piave;026075;Santa Lucia di Piave;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026076;San Vendemiano;026076;San Vendemiano;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026077;San Zenone degli Ezzelini;026077;San Zenone degli Ezzelini;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026078;Sarmede;026078;Sarmede;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026079;Segusino;026079;Segusino;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026080;Sernaglia della Battaglia;026080;Sernaglia della Battaglia;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026081;Silea;026081;Silea;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026082;Spresiano;026082;Spresiano;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026083;Susegana;026083;Susegana;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026084;Tarzo;026084;Tarzo;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026085;Trevignano;026085;Trevignano;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026086;Treviso;026086;Treviso;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026087;Valdobbiadene;026087;Valdobbiadene;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026088;Vazzola;026088;Vazzola;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026089;Vedelago;026089;Vedelago;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026090;Vidor;026090;Vidor;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026091;Villorba;026091;Villorba;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026092;Vittorio Veneto;026092;Vittorio Veneto;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026093;Volpago del Montello;026093;Volpago del Montello;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026094;Zenson di Piave;026094;Zenson di Piave;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026095;Zero Branco;026095;Zero Branco;026;Treviso;05;Veneto
05;Veneto;027;Venezia;027001;Annone Veneto;027001;Annone Veneto;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027002;Campagna Lupia;027002;Campagna Lupia;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027003;Campolongo Maggiore;027003;Campolongo Maggiore;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027004;Camponogara;027004;Camponogara;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027005;Caorle;027005;Caorle;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027006;Cavarzere;027006;Cavarzere;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027007;Ceggia;027007;Ceggia;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027008;Chioggia;027008;Chioggia;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027009;Cinto Caomaggiore;027009;Cinto Caomaggiore;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027010;Cona;027010;Cona;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027011;Concordia Sagittaria;027011;Concordia Sagittaria;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027012;Dolo;027012;Dolo;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027013;Eraclea;027013;Eraclea;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027014;Fiesso d'Artico;027014;Fiesso d'Artico;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027015;Fossalta di Piave;027015;Fossalta di Piave;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027016;Fossalta di Portogruaro;027016;Fossalta di Portogruaro;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027017;Fossò;027017;Fossò;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027018;Gruaro;027018;Gruaro;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027019;Jesolo;027019;Jesolo;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027020;Marcon;027020;Marcon;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027021;Martellago;027021;Martellago;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027022;Meolo;027022;Meolo;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027023;Mira;027023;Mira;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027024;Mirano;027024;Mirano;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027025;Musile di Piave;027025;Musile di Piave;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027026;Noale;027026;Noale;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027027;Noventa di Piave;027027;Noventa di Piave;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027028;Pianiga;027028;Pianiga;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027029;Portogruaro;027029;Portogruaro;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027030;Pramaggiore;027030;Pramaggiore;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027031;Quarto d'Altino;027031;Quarto d'Altino;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027032;Salzano;027032;Salzano;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027033;San Donà di Piave;027033;San Donà di Piave;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027034;San Michele al Tagliamento;027034;San Michele al Tagliamento;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027035;Santa Maria di Sala;027035;Santa Maria di Sala;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027036;San Stino di Livenza;027036;San Stino di Livenza;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027037;Scorzè;027037;Scorzè;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027038;Spinea;027038;Spinea;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027039;Stra;027039;Stra;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027040;Teglio Veneto;027040;Teglio Veneto;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027041;Torre di Mosto;027041;Torre di Mosto;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027042;Venezia;027042;Venezia;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027043;Vigonovo;027043;Vigonovo;227;Venezia;05;Veneto
05;Veneto;027;Venezia;027044;Cavallino-Treporti;027044;Cavallino-Treporti;227;Venezia;05;Veneto
05;Veneto;028;Padova;028001;Abano Terme;028001;Abano Terme;028;Padova;05;Veneto
05;Veneto;028;Padova;028002;Agna;028002;Agna;028;Padova;05;Veneto
05;Veneto;028;Padova;028003;Albignasego;028003;Albignasego;028;Padova;05;Veneto
05;Veneto;028;Padova;028004;Anguillara Veneta;028004;Anguillara Veneta;028;Padova;05;Veneto
05;Veneto;028;Padova;028005;Arquà Petrarca;028005;Arquà Petrarca;028;Padova;05;Veneto
05;Veneto;028;Padova;028006;Arre;028006;Arre;028;Padova;05;Veneto
05;Veneto;028;Padova;028007;Arzergrande;028007;Arzergrande;028;Padova;05;Veneto
05;Veneto;028;Padova;028008;Bagnoli di Sopra;028008;Bagnoli di Sopra;028;Padova;05;Veneto
05;Veneto;028;Padova;028009;Baone;028009;Baone;028;Padova;05;Veneto
05;Veneto;028;Padova;028010;Barbona;028010;Barbona;028;Padova;05;Veneto
05;Veneto;028;Padova;028011;Battaglia Terme;028011;Battaglia Terme;028;Padova;05;Veneto
05;Veneto;028;Padova;028012;Boara Pisani;028012;Boara Pisani;028;Padova;05;Veneto
05;Veneto;028;Padova;028013;Borgoricco;028013;Borgoricco;028;Padova;05;Veneto
05;Veneto;028;Padova;028014;Bovolenta;028014;Bovolenta;028;Padova;05;Veneto
05;Veneto;028;Padova;028015;Brugine;028015;Brugine;028;Padova;05;Veneto
05;Veneto;028;Padova;028016;Cadoneghe;028016;Cadoneghe;028;Padova;05;Veneto
05;Veneto;028;Padova;028017;Campodarsego;028017;Campodarsego;028;Padova;05;Veneto
05;Veneto;028;Padova;028018;Campodoro;028018;Campodoro;028;Padova;05;Veneto
05;Veneto;028;Padova;028019;Camposampiero;028019;Camposampiero;028;Padova;05;Veneto
05;Veneto;028;Padova;028020;Campo San Martino;028020;Campo San Martino;028;Padova;05;Veneto
05;Veneto;028;Padova;028021;Candiana;028021;Candiana;028;Padova;05;Veneto
05;Veneto;028;Padova;028022;Carceri;028022;Carceri;028;Padova;05;Veneto
05;Veneto;028;Padova;028023;Carmignano di Brenta;028023;Carmignano di Brenta;028;Padova;05;Veneto
05;Veneto;028;Padova;028026;Cartura;028026;Cartura;028;Padova;05;Veneto
05;Veneto;028;Padova;028027;Casale di Scodosia;028027;Casale di Scodosia;028;Padova;05;Veneto
05;Veneto;028;Padova;028028;Casalserugo;028028;Casalserugo;028;Padova;05;Veneto
05;Veneto;028;Padova;028029;Castelbaldo;028029;Castelbaldo;028;Padova;05;Veneto
05;Veneto;028;Padova;028030;Cervarese Santa Croce;028030;Cervarese Santa Croce;028;Padova;05;Veneto
05;Veneto;028;Padova;028031;Cinto Euganeo;028031;Cinto Euganeo;028;Padova;05;Veneto
05;Veneto;028;Padova;028032;Cittadella;028032;Cittadella;028;Padova;05;Veneto
05;Veneto;028;Padova;028033;Codevigo;028033;Codevigo;028;Padova;05;Veneto
05;Veneto;028;Padova;028034;Conselve;028034;Conselve;028;Padova;05;Veneto
05;Veneto;028;Padova;028035;Correzzola;028035;Correzzola;028;Padova;05;Veneto
05;Veneto;028;Padova;028036;Curtarolo;028036;Curtarolo;028;Padova;05;Veneto
05;Veneto;028;Padova;028037;Este;028037;Este;028;Padova;05;Veneto
05;Veneto;028;Padova;028038;Fontaniva;028038;Fontaniva;028;Padova;05;Veneto
05;Veneto;028;Padova;028039;Galliera Veneta;028039;Galliera Veneta;028;Padova;05;Veneto
05;Veneto;028;Padova;028040;Galzignano Terme;028040;Galzignano Terme;028;Padova;05;Veneto
05;Veneto;028;Padova;028041;Gazzo;028041;Gazzo;028;Padova;05;Veneto
05;Veneto;028;Padova;028042;Grantorto;028042;Grantorto;028;Padova;05;Veneto
05;Veneto;028;Padova;028043;Granze;028043;Granze;028;Padova;05;Veneto
05;Veneto;028;Padova;028044;Legnaro;028044;Legnaro;028;Padova;05;Veneto
05;Veneto;028;Padova;028045;Limena;028045;Limena;028;Padova;05;Veneto
05;Veneto;028;Padova;028046;Loreggia;028046;Loreggia;028;Padova;05;Veneto
05;Veneto;028;Padova;028047;Lozzo Atestino;028047;Lozzo Atestino;028;Padova;05;Veneto
05;Veneto;028;Padova;028048;Maserà di Padova;028048;Maserà di Padova;028;Padova;05;Veneto
05;Veneto;028;Padova;028049;Masi;028049;Masi;028;Padova;05;Veneto
05;Veneto;028;Padova;028050;Massanzago;028050;Massanzago;028;Padova;05;Veneto
05;Veneto;028;Padova;028051;Megliadino San Fidenzio;028107;Borgo Veneto;028;Padova;05;Veneto
05;Veneto;028;Padova;028052;Megliadino San Vitale;028052;Megliadino San Vitale;028;Padova;05;Veneto
05;Veneto;028;Padova;028053;Merlara;028053;Merlara;028;Padova;05;Veneto
05;Veneto;028;Padova;028054;Mestrino;028054;Mestrino;028;Padova;05;Veneto
05;Veneto;028;Padova;028055;Monselice;028055;Monselice;028;Padova;05;Veneto
05;Veneto;028;Padova;028056;Montagnana;028056;Montagnana;028;Padova;05;Veneto
05;Veneto;028;Padova;028057;Montegrotto Terme;028057;Montegrotto Terme;028;Padova;05;Veneto
05;Veneto;028;Padova;028058;Noventa Padovana;028058;Noventa Padovana;028;Padova;05;Veneto
05;Veneto;028;Padova;028059;Ospedaletto Euganeo;028059;Ospedaletto Euganeo;028;Padova;05;Veneto
05;Veneto;028;Padova;028060;Padova;028060;Padova;028;Padova;05;Veneto
05;Veneto;028;Padova;028061;Pernumia;028061;Pernumia;028;Padova;05;Veneto
05;Veneto;028;Padova;028062;Piacenza d'Adige;028062;Piacenza d'Adige;028;Padova;05;Veneto
05;Veneto;028;Padova;028063;Piazzola sul Brenta;028063;Piazzola sul Brenta;028;Padova;05;Veneto
05;Veneto;028;Padova;028064;Piombino Dese;028064;Piombino Dese;028;Padova;05;Veneto
05;Veneto;028;Padova;028065;Piove di Sacco;028065;Piove di Sacco;028;Padova;05;Veneto
05;Veneto;028;Padova;028066;Polverara;028066;Polverara;028;Padova;05;Veneto
05;Veneto;028;Padova;028067;Ponso;028067;Ponso;028;Padova;05;Veneto
05;Veneto;028;Padova;028068;Pontelongo;028068;Pontelongo;028;Padova;05;Veneto
05;Veneto;028;Padova;028069;Ponte San Nicolò;028069;Ponte San Nicolò;028;Padova;05;Veneto
05;Veneto;028;Padova;028070;Pozzonovo;028070;Pozzonovo;028;Padova;05;Veneto
05;Veneto;028;Padova;028071;Rovolon;028071;Rovolon;028;Padova;05;Veneto
05;Veneto;028;Padova;028072;Rubano;028072;Rubano;028;Padova;05;Veneto
05;Veneto;028;Padova;028073;Saccolongo;028073;Saccolongo;028;Padova;05;Veneto
05;Veneto;028;Padova;028074;Saletto;028107;Borgo Veneto;028;Padova;05;Veneto
05;Veneto;028;Padova;028075;San Giorgio delle Pertiche;028075;San Giorgio delle Pertiche;028;Padova;05;Veneto
05;Veneto;028;Padova;028076;San Giorgio in Bosco;028076;San Giorgio in Bosco;028;Padova;05;Veneto
05;Veneto;028;Padova;028077;San Martino di Lupari;028077;San Martino di Lupari;028;Padova;05;Veneto
05;Veneto;028;Padova;028078;San Pietro in Gu;028078;San Pietro in Gu;028;Padova;05;Veneto
05;Veneto;028;Padova;028079;San Pietro Viminario;028079;San Pietro Viminario;028;Padova;05;Veneto
05;Veneto;028;Padova;028080;Santa Giustina in Colle;028080;Santa Giustina in Colle;028;Padova;05;Veneto
05;Veneto;028;Padova;028081;Santa Margherita d'Adige;028107;Borgo Veneto;028;Padova;05;Veneto
05;Veneto;028;Padova;028082;Sant'Angelo di Piove di Sacco;028082;Sant'Angelo di Piove di Sacco;028;Padova;05;Veneto
05;Veneto;028;Padova;028083;Sant'Elena;028083;Sant'Elena;028;Padova;05;Veneto
05;Veneto;028;Padova;028084;Sant'Urbano;028084;Sant'Urbano;028;Padova;05;Veneto
05;Veneto;028;Padova;028085;Saonara;028085;Saonara;028;Padova;05;Veneto
05;Veneto;028;Padova;028086;Selvazzano Dentro;028086;Selvazzano Dentro;028;Padova;05;Veneto
05;Veneto;028;Padova;028087;Solesino;028087;Solesino;028;Padova;05;Veneto
05;Veneto;028;Padova;028088;Stanghella;028088;Stanghella;028;Padova;05;Veneto
05;Veneto;028;Padova;028089;Teolo;028089;Teolo;028;Padova;05;Veneto
05;Veneto;028;Padova;028090;Terrassa Padovana;028090;Terrassa Padovana;028;Padova;05;Veneto
05;Veneto;028;Padova;028091;Tombolo;028091;Tombolo;028;Padova;05;Veneto
05;Veneto;028;Padova;028092;Torreglia;028092;Torreglia;028;Padova;05;Veneto
05;Veneto;028;Padova;028093;Trebaseleghe;028093;Trebaseleghe;028;Padova;05;Veneto
05;Veneto;028;Padova;028094;Tribano;028094;Tribano;028;Padova;05;Veneto
05;Veneto;028;Padova;028095;Urbana;028095;Urbana;028;Padova;05;Veneto
05;Veneto;028;Padova;028096;Veggiano;028096;Veggiano;028;Padova;05;Veneto
05;Veneto;028;Padova;028097;Vescovana;028097;Vescovana;028;Padova;05;Veneto
05;Veneto;028;Padova;028098;Vighizzolo d'Este;028098;Vighizzolo d'Este;028;Padova;05;Veneto
05;Veneto;028;Padova;028099;Vigodarzere;028099;Vigodarzere;028;Padova;05;Veneto
05;Veneto;028;Padova;028100;Vigonza;028100;Vigonza;028;Padova;05;Veneto
05;Veneto;028;Padova;028101;Villa del Conte;028101;Villa del Conte;028;Padova;05;Veneto
05;Veneto;028;Padova;028102;Villa Estense;028102;Villa Estense;028;Padova;05;Veneto
05;Veneto;028;Padova;028103;Villafranca Padovana;028103;Villafranca Padovana;028;Padova;05;Veneto
05;Veneto;028;Padova;028104;Villanova di Camposampiero;028104;Villanova di Camposampiero;028;Padova;05;Veneto
05;Veneto;028;Padova;028105;Vo';028105;Vo';028;Padova;05;Veneto
05;Veneto;028;Padova;028106;Due Carrare;028106;Due Carrare;028;Padova;05;Veneto
05;Veneto;029;Rovigo;029001;Adria;029001;Adria;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029002;Ariano nel Polesine;029002;Ariano nel Polesine;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029003;Arquà Polesine;029003;Arquà Polesine;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029004;Badia Polesine;029004;Badia Polesine;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029005;Bagnolo di Po;029005;Bagnolo di Po;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029006;Bergantino;029006;Bergantino;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029007;Bosaro;029007;Bosaro;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029008;Calto;029008;Calto;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029009;Canaro;029009;Canaro;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029010;Canda;029010;Canda;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029011;Castelguglielmo;029011;Castelguglielmo;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029012;Castelmassa;029012;Castelmassa;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029013;Castelnovo Bariano;029013;Castelnovo Bariano;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029014;Ceneselli;029014;Ceneselli;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029015;Ceregnano;029015;Ceregnano;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029017;Corbola;029017;Corbola;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029018;Costa di Rovigo;029018;Costa di Rovigo;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029019;Crespino;029019;Crespino;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029021;Ficarolo;029021;Ficarolo;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029022;Fiesso Umbertiano;029022;Fiesso Umbertiano;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029023;Frassinelle Polesine;029023;Frassinelle Polesine;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029024;Fratta Polesine;029024;Fratta Polesine;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029025;Gaiba;029025;Gaiba;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029026;Gavello;029026;Gavello;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029027;Giacciano con Baruchella;029027;Giacciano con Baruchella;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029028;Guarda Veneta;029028;Guarda Veneta;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029029;Lendinara;029029;Lendinara;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029030;Loreo;029030;Loreo;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029031;Lusia;029031;Lusia;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029032;Melara;029032;Melara;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029033;Occhiobello;029033;Occhiobello;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029034;Papozze;029034;Papozze;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029035;Pettorazza Grimani;029035;Pettorazza Grimani;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029036;Pincara;029036;Pincara;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029037;Polesella;029037;Polesella;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029038;Pontecchio Polesine;029038;Pontecchio Polesine;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029039;Porto Tolle;029039;Porto Tolle;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029040;Rosolina;029040;Rosolina;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029041;Rovigo;029041;Rovigo;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029042;Salara;029042;Salara;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029043;San Bellino;029043;San Bellino;029;Rovigo;05;Veneto
05;Veneto;029;Rovigo;029044;San Martino di Venezze;029044;San Martino di Venezze;029;Rovigo;05;Veneto
